initials,es_ID,study_ID,species_ID,population_ID,family_ID,shared_trt_ID,cohort_ID,note_ID,data_source,data_url,fig_file_name,data_type,data_file_name,peer.reviewed,ref,title,pub_year,journal,thesis_chapter,doi,citation,phylum,class,order,family,genus,species,genus_species,habitat,taxonomic_group,reproduction_mode,life_stage_manip,life_stage_tested,brought_common_temp,mobility_life_stage_manip,time_common_temp,common_temp,exp_design,origin_hatching,latitude,longitude,elevation,season,year,body_length,body_mass,age_tested,sex,housing_temp,incubation_independent,metric,endpoint,acc_temp_low,acc_temp_high,acc_temp_var,is_acc_temp_fluctuating,acc_duration,ramping,set_time,n_test_temp,n_replicates_per_temp,n_animals_per_replicate,humidity,oxygen,salinity,pH,photoperiod,gravidity,starved,minor_concerns,major_concerns,notes_moderators,mean_HT_low,sd_HT_low,n_HT_low,mean_HT_high,sd_HT_high,n_HT_high,error_type,notes_es,exclude,n_trt,n_cohort,within_study_mean_low,within_study_mean_high,within_study_sd_low,within_study_sd_high,between_study_mean_low,between_study_mean_high,between_study_sd_low,between_study_sd_high,imputed,imputed_sd_low,imputed_sd_high,dARR,Var_dARR,precision,is_concern
PP,644,124,112,128,131,378,534,NA,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014b,Influence of sediment presence on freshwater mussel thermal tolerance,2014,Freshwater Science,NA,10.1086/674141,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Influence of sediment presence on freshwater mussel thermal tolerance."" Freshwater Science 33, no. 1 (2014): 56-65.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,siliquoidea,Lampsilis siliquoidea,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,4,NA,122,unknown,18,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,NA,NA,7.52,NA,8.13,14,NA,NA,NA,NA,"Animals in the ""watered"" condition. Age_tested was taken as the mean of the range presented (3 to 5 months old).  Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Acc_duration was taken as 1 day because authors used ""a standard 24-h holding period once the target temperature was attained"".",33.3,0.4591837,15,36,0.255102,15,se,"Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD. We did not include data on glochidia because the animals were only acclimated for 2 hours, which did not fit our inclusion criteria (>24 hour acclimation).",no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.5400000000000006,0.0110370680299876,9.518601390038423,no
PP,645,124,113,129,132,379,535,NA,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014b,Influence of sediment presence on freshwater mussel thermal tolerance,2014,Freshwater Science,NA,10.1086/674141,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Influence of sediment presence on freshwater mussel thermal tolerance."" Freshwater Science 33, no. 1 (2014): 56-65.",Mollusca,Bivalvia,Unionida,Unionidae,Amblema,plicata,Amblema plicata,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,0.59,NA,35,unknown,18,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,NA,NA,7.52,NA,8.13,14,NA,NA,NA,NA,"Animals in the ""water-only"" condition. Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Age_tested was taken as the mean of the range presented (4 to 6 weeks old). Acc_duration was taken as 1 day because authors used ""a standard 24-h holding period once the target temperature was attained"".",36.4,0.255102,15,36.4,0.3571429,15,se,"Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD. We did not include data on glochidia because the animals were only acclimated for 2 hours, which did not fit our inclusion criteria (>24 hour acclimation).",no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0,0.0077051232569764,11.392268307468994,no
PP,646,125,32,130,133,380,536,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,14,NA,NA,unknown,5,no,CTmax,LOE,5,10,NA,constant,3.5,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Treatments were acclimated for different durations,NA,"Data for the ""NBAS"" alevins. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented. Animals acclimated to 5C were acclimated for 24h longer than animals acclimated to 10C.",22.97,1.396245,12,25.31,0.5646924,10,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.396245,0.5646924,0.46799999999999997,0.00777384369322104,11.341802956705425,no
PP,647,125,32,130,133,380,537,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,14,NA,NA,unknown,5,yes,CTmax,LOE,10,15,NA,constant,3.5,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data for the ""NBAS"" alevins. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method.  The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented.",25.31,0.5646924,10,25.24,0.4771977,12,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.5646924,0.4771977,-0.014000000000000058,0.0020345688427553404,22.16990362900238,no
PP,648,125,32,130,133,380,538,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,14,NA,NA,unknown,5,yes,CTmax,LOE,15,20,NA,constant,3.5,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data for the ""NBAS"" alevins. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method.  The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented.",25.24,0.4771977,12,26.29,0.5832416,12,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.4771977,0.5832416,0.21000000000000013,0.0018929613628528336,22.984185874044343,no
PP,649,125,32,130,133,381,539,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,18,NA,NA,unknown,5,no,CTmax,LOE,5,10,NA,constant,3.5,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Treatments were acclimated for different durations,NA,"Data for the ""NBAS"" fry. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method.  The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented. Animals acclimated to 5C were acclimated for 24h longer than animals acclimated to 10C.",25.34,0.4948717,12,24.3,1.979487,12,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.4948717,1.979487,-0.20799999999999982,0.013877555942099636,8.488745370999508,no
PP,650,125,32,130,133,381,540,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,18,NA,NA,unknown,5,yes,CTmax,LOE,10,15,NA,constant,3.5,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data for the ""NBAS"" fry. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method.  The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented.",24.3,1.979487,12,25.88,0.6716115,12,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.979487,0.6716115,0.31599999999999967,0.014564769300337501,8.286062313868811,no
PP,651,125,32,130,133,381,541,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,18,NA,NA,unknown,5,yes,CTmax,LOE,15,20,NA,constant,3.5,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data for the ""NBAS"" fry. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method.  The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented.",25.88,0.6716115,12,26.02,0.1590659,12,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.6716115,0.1590659,0.028000000000000115,0.0015878798915835335,25.09522971850863,no
PP,652,125,32,130,133,382,542,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,145,NA,NA,unknown,5,no,CTmax,LOE,5,10,NA,constant,6,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Treatments were acclimated for different durations,NA,"Data for the ""NBAS"" parr. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method.  The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented. Animals acclimated to 5C were acclimated for 24h longer than animals acclimated to 10C.",26.08,0.4033517,10,26.35,0.1129385,10,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.4033517,0.1129385,0.054000000000000624,7.0179079470056e-4,37.748192954720025,no
PP,653,125,32,130,133,382,543,"Different ""races"" were used in this study. All animals collected in the north basin (NBAS and NBSS) were considered the same population, but different family IDs were assigned depending on the time adults were sampled (autumn or spring spawners). Treatments were re-used in stepwise comparisons.",Tab1,NA,NA,published,NA,peer-reviewed,Baroudy_and_Elliott_1994,The critical thermal limits for juvenile Arctic charr Salvelinus alpinus,1994,Journal of Fish Biology,NA,https://doi.org/10.1111/j.1095-8649.1994.tb01071.x,"Baroudy, E., and J. M. Elliott. ""The critical thermal limits for juvenile Arctic charr Salvelinus alpinus."" Journal of Fish Biology 45, no. 6 (1994): 1041-1053.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,fall,NA,145,NA,NA,unknown,5,yes,CTmax,LOE,10,15,NA,constant,6,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data for the ""NBAS"" parr. The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method.  The authors used the temperature letal for a 10-min period, which is analogous to the CTmax method. Body length was taken as the mean of the range presented. acc_duration was taken as the mean of the range presented.",26.35,0.1129385,10,26.34,0.1613407,10,sd,Data taken from table. Confidence intervals were converted to SD using the CI95_to_sd function from metaDigitise.,no,3,1,23.45232558139535,23.82674418604651,0.7871871190476191,0.7483603780487805,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.1129385,0.1613407,-0.0020000000000003127,1.5514370503496005e-4,80.28472435408068,no
